v_code_2011,m_bu,m_nl,s_bu,s_nl,labels,labels,labels,labels
226276,0.22718971225148865,0.44236026325339434,307.33333333333326,598.4076166678875,12,14,12,12
226277,0.0719827531545241,0.11996661369775322,333.89411764705875,556.468666066843,12,14,13,12
226277,0.0719827531545241,0.11996661369775322,333.89411764705875,556.468666066843,12,14,13,12
226278,0.06671575325669456,0.09250945964712591,421.4235294117647,584.3546851440973,12,14,12,12
226278,0.06671575325669456,0.09250945964712591,421.4235294117647,584.3546851440973,12,14,12,12
226279,0.05410209362137923,0.07501489240497623,273.46274509803914,379.1679217418035,12,14,12,12
226279,0.05410209362137923,0.07501489240497623,273.46274509803914,379.1679217418035,12,14,12,12
226280,0.11621996342448865,0.18346676699110256,267.9098039215686,422.9268717903717,12,13,12,12
226280,0.11621996342448865,0.18346676699110256,267.9098039215686,422.9268717903717,12,13,12,12
226281,0.22867210868858903,0.3741060370293905,267.7176470588235,437.98427608153395,12,13,13,11
226281,0.22867210868858903,0.3741060370293905,267.7176470588235,437.98427608153395,12,13,13,11
226282,0.1471584593397676,0.24840763673505237,65.41568627450981,110.42352648809845,12,13,12,12
226282,0.1471584593397676,0.24840763673505237,65.41568627450981,110.42352648809845,12,13,12,12
226283,0.09401448049644338,0.15773316467739373,684.843137254902,1148.9982689517383,12,13,12,12
226283,0.09401448049644338,0.15773316467739373,684.843137254902,1148.9982689517383,12,13,12,12
226284,0.09492878837429475,0.13045576475046228,649.9803921568628,893.2347139762896,12,14,12,11
226284,0.09492878837429475,0.13045576475046228,649.9803921568628,893.2347139762896,12,14,12,11
226285,0.07094622895578036,0.09131920182943551,647.6352941176469,833.6107359879155,12,14,13,11
226285,0.07094622895578036,0.09131920182943551,647.6352941176469,833.6107359879155,12,14,13,11
226286,0.024969221856103143,0.005886821827402086,108.1686274509804,25.502173867821693,12,13,13,12
226286,0.024969221856103143,0.005886821827402086,108.1686274509804,25.502173867821693,12,13,13,12
226287,0.03768000966673185,0.008220829085484873,233.56862745098042,50.95879175692211,12,14,12,12
226287,0.03768000966673185,0.008220829085484873,233.56862745098042,50.95879175692211,12,14,12,12
226288,0.012512666769401758,0.002761778874442381,21.015686274509804,4.638553831448742,12,12,13,12
226288,0.012512666769401758,0.002761778874442381,21.015686274509804,4.638553831448742,12,12,13,12
226289,0.005487497404562042,0.0012065149590727894,7.980392156862745,1.7546181449703142,12,15,12,12
226289,0.005487497404562042,0.0012065149590727894,7.980392156862745,1.7546181449703142,12,15,12,12
226290,0.028306241974678792,0.006668405906227681,116.61960784313726,27.473335472041487,12,13,12,12
226290,0.028306241974678792,0.006668405906227681,116.61960784313726,27.473335472041487,12,13,12,12
226291,0.04007615933814829,0.008899405309843017,227.6549019607843,50.55357790717891,12,15,13,12
226291,0.04007615933814829,0.008899405309843017,227.6549019607843,50.55357790717891,12,15,13,12
226292,0.04188484494423155,0.010091508553960819,366.0705882352941,88.1990724198374,12,13,12,12
226292,0.04188484494423155,0.010091508553960819,366.0705882352941,88.1990724198374,12,13,12,12
226293,0.10647823911955974,0.09887317640892322,16.694117647058818,15.501763109132353,12,13,12,12
226293,0.10647823911955974,0.09887317640892322,16.694117647058818,15.501763109132353,12,13,12,12
226294,0.0,0.0,0.0,0.0,12,13,12,12
226294,0.0,0.0,0.0,0.0,12,13,12,12
226295,0.07484565185511047,0.08712810891777495,800.5843137254901,931.963254447544,12,14,13,11
226295,0.07484565185511047,0.08712810891777495,800.5843137254901,931.963254447544,12,14,13,11
226296,0.061954963764718485,0.06992644438783384,18.137254901960784,20.470898039200723,12,13,12,11
226296,0.061954963764718485,0.06992644438783384,18.137254901960784,20.470898039200723,12,13,12,11
226297,0.061003346955380115,0.05961854126893435,12.937254901960785,12.643572914834117,12,13,12,11
226297,0.061003346955380115,0.05961854126893435,12.937254901960785,12.643572914834117,12,13,12,11
226298,0.09172218443390465,0.15639852833119325,1158.1058823529409,1974.7246183633808,12,14,12,11
226298,0.09172218443390465,0.15639852833119325,1158.1058823529409,1974.7246183633808,12,14,12,11
226299,0.08482236863528274,0.11982542458338226,919.3647058823528,1298.75253428735,12,14,12,12
226299,0.08482236863528274,0.11982542458338226,919.3647058823528,1298.75253428735,12,14,12,12
226300,0.04790546877510856,0.053397096619002264,192.89803921568625,215.01084324986329,12,12,12,12
226301,0.039722162913564334,0.046609456965434955,102.87058823529412,120.70697826287328,12,13,12,12
226302,0.040224706063327134,0.04877763957437511,296.356862745098,359.3708854855276,12,13,13,12
226303,0.12183703892075387,0.3570328583647272,721.4745098039214,2114.218375252275,12,14,13,11
226303,0.12183703892075387,0.3570328583647272,721.4745098039214,2114.218375252275,12,14,13,11
226304,0.10069175709870956,0.2742542736315098,575.5019607843137,1567.495461159594,12,14,12,11
226305,0.1329151054609455,0.1981603855563856,565.0705882352942,842.4520692584563,12,14,12,11
226305,0.1329151054609455,0.1981603855563856,565.0705882352942,842.4520692584563,12,14,12,11
226306,0.0922026065630258,0.14039183046612072,89.19607843137256,135.81395568052926,12,11,12,11
226306,0.0922026065630258,0.14039183046612072,89.19607843137256,135.81395568052926,12,11,12,11
226307,0.08622464397688218,0.09306237989136286,572.8941176470588,618.325429424702,12,14,12,12
226307,0.08622464397688218,0.09306237989136286,572.8941176470588,618.325429424702,12,14,12,12
226308,0.006464369914061907,0.006596357416803824,3.0,3.061253070831299,12,13,12,12
226309,0.0,0.0,0.0,0.0,,,,
226310,0.043343184731519706,0.04557199413878737,190.9411764705882,200.75982484607135,12,14,13,12
226311,0.1028799299350595,0.12276023158115978,43.30196078431373,51.66954076617372,12,11,12,11
226312,0.05452254382830978,0.07562845184210147,575.7294117647058,798.596709442606,12,14,12,12
226313,0.037301432973344935,0.06486993445677008,39.117647058823536,68.02846428506516,12,13,12,11
226314,0.022688321011266017,0.027907438332853505,33.588235294117645,41.314718912629516,12,14,12,12
226315,0.055435789073814655,0.09940070354414053,274.69411764705876,492.5480273618417,12,13,12,11
226316,0.0530411465622492,0.1424077200869958,470.5490196078431,1263.355289518132,12,14,12,11
226317,0.049199020622083284,0.09897976020283433,279.18823529411765,561.6775340536061,12,14,12,12
226318,0.06124321525398692,0.12915489840811303,526.9058823529413,1111.1839152093028,12,14,12,12
226319,0.05064352361836156,0.09731970332784415,912.2705882352942,1753.0751546992972,12,14,13,12
226320,0.029982194935266916,0.039604355491990685,144.09019607843138,190.332941291379,12,14,12,12
226321,0.04646065777761279,0.05887587396257772,235.5921568627451,298.54708903209837,12,14,12,12
226322,0.08319550814441262,0.14668993529417895,301.2235294117647,531.1159343097722,12,13,12,12
226323,0.049673113123294595,0.0717726174900081,378.435294117647,546.8006714619843,12,12,12,12
226324,0.062057710018907475,0.08894254069032446,329.2470588235294,471.88447523537803,12,14,12,12
226325,0.07667229746160312,0.12977121271650596,185.47058823529412,313.9170724679442,12,14,12,12
226326,0.013055767285841815,0.01902982171608292,17.262745098039215,25.161827287019467,12,15,12,12
226327,0.06349149052105421,0.10639800732233527,144.85098039215688,242.73891738770055,12,12,12,12
226328,0.10358258231892918,0.23295695821683907,421.02745098039225,946.8896421619492,12,14,12,12
226329,0.16682028009716715,0.9411387149977029,335.0196078431373,1890.0575100393853,12,14,12,12
226330,0.05239448189094273,0.08612710542144504,158.08627450980393,259.8654045044208,12,14,12,12
226331,0.03873521726129861,0.03592467936051416,140.21176470588236,130.03832289494719,12,15,12,11
226331,0.03873521726129861,0.03592467936051416,140.21176470588236,130.03832289494719,12,15,12,11
226332,0.0033501717784156964,0.0010830667183478462,2.0,0.6465738415718079,,,,
226332,0.0033501717784156964,0.0010830667183478462,2.0,0.6465738415718079,,,,
226333,0.015618109657504046,0.009062022187596611,5.0,2.901126444339752,12,13,12,12
226333,0.015618109657504046,0.009062022187596611,5.0,2.901126444339752,12,13,12,12
226334,0.08631203104334809,0.051922507764208405,232.63529411764708,139.9458188973221,,,,
226334,0.08631203104334809,0.051922507764208405,232.63529411764708,139.9458188973221,,,,
226335,0.07786740899502827,0.05640448574475987,396.2196078431372,287.0079216814509,12,14,12,11
226335,0.07786740899502827,0.05640448574475987,396.2196078431372,287.0079216814509,12,14,12,11
226336,0.014339209976498454,0.009984306147797382,22.419607843137257,15.610638855719099,12,13,12,12
226336,0.014339209976498454,0.009984306147797382,22.419607843137257,15.610638855719099,12,13,12,12
226338,0.08260931025094133,0.08815536284126418,465.22745098039206,496.4609269864419,,,,
226338,0.08260931025094133,0.08815536284126418,465.22745098039206,496.4609269864419,,,,
226339,0.016184793222483534,0.003875069793823675,73.83921568627451,17.679071358664356,12,13,12,12
226339,0.016184793222483534,0.003875069793823675,73.83921568627451,17.679071358664356,12,13,12,12
226340,0.04869869196934486,0.011088688116734378,99.42745098039217,22.639622330256536,12,13,12,12
226340,0.04869869196934486,0.011088688116734378,99.42745098039217,22.639622330256536,12,13,12,12
226341,0.02490855929471144,0.005470749904443335,17.572549019607845,3.8595175149394017,12,13,12,12
226341,0.02490855929471144,0.005470749904443335,17.572549019607845,3.8595175149394017,12,13,12,12
226342,0.09360372670708257,0.0235253658930998,459.63137254901955,115.51886442514025,12,13,12,12
226342,0.09360372670708257,0.0235253658930998,459.63137254901955,115.51886442514025,12,13,12,12
226343,0.04628457321835583,0.01117061425257034,227.513725490196,54.909614324978754,12,13,12,12
226343,0.04628457321835583,0.01117061425257034,227.513725490196,54.909614324978754,12,13,12,12
226344,0.019485739690737358,0.004275855878991203,25.094117647058823,5.5065310412762205,12,13,12,12
226344,0.019485739690737358,0.004275855878991203,25.094117647058823,5.5065310412762205,12,13,12,12
226345,0.04383020543034978,0.009477297008651924,36.20392156862745,7.828284495017107,12,13,12,12
226345,0.04383020543034978,0.009477297008651924,36.20392156862745,7.828284495017107,12,13,12,12
226346,0.06015233528654078,0.01624979721455232,95.04705882352941,25.676400165756544,12,13,12,12
226346,0.06015233528654078,0.01624979721455232,95.04705882352941,25.676400165756544,12,13,12,12
226347,0.005359349109736496,0.0019275442144399226,5.086274509803921,1.8293301674665188,12,14,12,12
226347,0.005359349109736496,0.0019275442144399226,5.086274509803921,1.8293301674665188,12,14,12,12
226348,0.026831066688513837,0.015080166897501072,159.2549019607843,89.50782794788772,12,14,12,12
226348,0.026831066688513837,0.015080166897501072,159.2549019607843,89.50782794788772,12,14,12,12
226349,0.01619819785534748,0.003227937556988743,183.60784313725492,36.58892538004062,12,13,12,12
226349,0.01619819785534748,0.003227937556988743,183.60784313725492,36.58892538004062,12,13,12,12
226350,0.021900426062834325,0.004949954901150627,110.0,24.862303480505943,12,13,13,12
226350,0.021900426062834325,0.004949954901150627,110.0,24.862303480505943,12,13,13,12
226351,0.011209842562665636,0.0020165506674145895,26.576470588235296,4.7808699544738325,12,13,12,12
226351,0.011209842562665636,0.0020165506674145895,26.576470588235296,4.7808699544738325,12,13,12,12
226352,0.0013532948749927023,2.568441876870178E-4,1.0,0.189791738986969,12,13,12,12
226352,0.0013532948749927023,2.568441876870178E-4,1.0,0.189791738986969,12,13,12,12
226353,0.005521952628129547,0.0011224522165469628,15.298039215686273,3.1096460224951015,12,13,12,12
226353,0.005521952628129547,0.0011224522165469628,15.298039215686273,3.1096460224951015,12,13,12,12
226354,0.07775010282893835,0.018691942817030346,53.372549019607845,12.831322377394228,12,13,12,12
226354,0.07775010282893835,0.018691942817030346,53.372549019607845,12.831322377394228,12,13,12,12
226355,0.0048001226566968805,9.577748313685814E-4,9.576470588235292,1.910805860337089,12,14,12,12
226355,0.0048001226566968805,9.577748313685814E-4,9.576470588235292,1.910805860337089,12,14,12,12
226356,0.03244637205485875,0.006637343345599931,48.84705882352941,9.992325190819944,12,13,12,12
226356,0.03244637205485875,0.006637343345599931,48.84705882352941,9.992325190819944,12,13,12,12
226357,0.04671059623764481,0.009522511693582182,10.341176470588234,2.1081720594097586,12,13,12,12
226357,0.04671059623764481,0.009522511693582182,10.341176470588234,2.1081720594097586,12,13,12,12
226358,0.0244674252876473,0.004937769876933285,15.16078431372549,3.0595971261753756,12,13,12,12
226358,0.0244674252876473,0.004937769876933285,15.16078431372549,3.0595971261753756,12,13,12,12
226359,0.05367150648464395,0.017281678173692354,193.0745098039216,62.1680247214495,12,13,12,12
226359,0.05367150648464395,0.017281678173692354,193.0745098039216,62.1680247214495,12,13,12,12
226360,0.001056954028574206,2.0045687455641595E-4,0.3411764705882353,0.0647059068960302,12,13,12,12
226360,0.001056954028574206,2.0045687455641595E-4,0.3411764705882353,0.0647059068960302,12,13,12,12
226361,0.061201628875684796,0.014724913842005262,864.7372549019606,208.05298499926627,12,13,12,12
226361,0.061201628875684796,0.014724913842005262,864.7372549019606,208.05298499926627,12,13,12,12
226362,0.03912447456981249,0.008712699222951256,351.1019607843137,78.18752365462919,12,13,12,12
226362,0.03912447456981249,0.008712699222951256,351.1019607843137,78.18752365462919,12,13,12,12
226363,0.06920436817472699,0.01634144232310529,278.3372549019608,65.72464018265407,12,13,12,12
226363,0.06920436817472699,0.01634144232310529,278.3372549019608,65.72464018265407,12,13,12,12
226364,0.02627954988087695,0.005759851664084617,44.07843137254902,9.660942727035167,12,13,12,12
226364,0.02627954988087695,0.005759851664084617,44.07843137254902,9.660942727035167,12,13,12,12
226365,0.02914274012071881,0.0065758034340644865,96.54509803921569,21.784553703548863,12,13,13,12
226365,0.02914274012071881,0.0065758034340644865,96.54509803921569,21.784553703548863,12,13,13,12
226366,0.0,0.0,0.0,0.0,,,,
226366,0.0,0.0,0.0,0.0,,,,
226367,0.06500768805228295,0.08726436785699333,242.3960784313726,325.3852150274258,12,14,12,12
226367,0.06500768805228295,0.08726436785699333,242.3960784313726,325.3852150274258,12,14,12,12
226368,0.2014704951350975,0.26439937801501756,361.9176470588235,474.9618583646475,12,13,12,12
226368,0.2014704951350975,0.26439937801501756,361.9176470588235,474.9618583646475,12,13,12,12
226369,0.20589860428402296,0.2313111754922436,112.52156862745099,126.40928964988858,12,13,12,12
226369,0.20589860428402296,0.2313111754922436,112.52156862745099,126.40928964988858,12,13,12,12
226370,0.10857689226555035,0.1553421668335767,164.7686274509804,235.73630705721234,12,13,12,12
226370,0.10857689226555035,0.1553421668335767,164.7686274509804,235.73630705721234,12,13,12,12
226371,0.06763282461510174,0.09494109014434084,149.99607843137252,210.56034972211896,12,13,12,12
226371,0.06763282461510174,0.09494109014434084,149.99607843137252,210.56034972211896,12,13,12,12
226372,0.04200746676042528,0.023135732804051623,142.43529411764706,78.44664676797156,12,12,12,12
226372,0.04200746676042528,0.023135732804051623,142.43529411764706,78.44664676797156,12,12,12,12
226373,0.031771541599703294,0.014665351767728022,2.015686274509804,0.9304159250913882,12,12,13,12
226373,0.031771541599703294,0.014665351767728022,2.015686274509804,0.9304159250913882,12,12,13,12
226374,0.09878377031203278,0.10299795507410218,116.5764705882353,121.54970439391978,12,14,12,11
226374,0.09878377031203278,0.10299795507410218,116.5764705882353,121.54970439391978,12,14,12,11
226375,0.016154221277671754,0.012383186675854013,52.61176470588236,40.33009654260148,,,,
226375,0.016154221277671754,0.012383186675854013,52.61176470588236,40.33009654260148,,,,
226377,0.04619705871530379,0.03907707864603113,73.85098039215687,62.46892441043667,12,13,12,12
226377,0.04619705871530379,0.03907707864603113,73.85098039215687,62.46892441043667,12,13,12,12
226378,0.008132652600189767,0.004451592648362725,12.0,6.5684733390808105,12,13,12,12
226378,0.008132652600189767,0.004451592648362725,12.0,6.5684733390808105,12,13,12,12
226379,0.030183046759826034,0.061832900654522086,64.3921568627451,131.91358281046737,12,13,12,12
226379,0.030183046759826034,0.061832900654522086,64.3921568627451,131.91358281046737,12,13,12,12
226380,0.09275131047651257,0.1600297771192719,503.278431372549,868.3385149785116,12,13,12,12
226380,0.09275131047651257,0.1600297771192719,503.278431372549,868.3385149785116,12,13,12,12
226381,0.05480627624154183,0.02482281456843241,97.92549019607843,44.35233428279559,12,13,12,12
226381,0.05480627624154183,0.02482281456843241,97.92549019607843,44.35233428279559,12,13,12,12
226382,0.0680133874677683,0.10036134180172646,599.8431372549019,885.1354765117168,12,14,12,12
226382,0.0680133874677683,0.10036134180172646,599.8431372549019,885.1354765117168,12,14,12,12
226382,0.12733675367061653,0.1479288659212544,3336.8156862745095,3876.424881504916,12,14,12,12
226382,0.12733675367061653,0.1479288659212544,3336.8156862745095,3876.424881504916,12,14,12,12
226383,0.1397346051996313,0.21874429771796264,37.45490196078431,58.632907816943,,,,
226383,0.1397346051996313,0.21874429771796264,37.45490196078431,58.632907816943,,,,
226384,0.08495210218201169,0.10828666582489473,20.031372549019604,25.533571147918707,12,14,12,11
226384,0.08495210218201169,0.10828666582489473,20.031372549019604,25.533571147918707,12,14,12,11
226385,0.06137949050378792,0.06750536001700794,49.75686274509805,54.72275682570888,12,14,12,12
226385,0.06137949050378792,0.06750536001700794,49.75686274509805,54.72275682570888,12,14,12,12
226386,0.0,0.0,0.0,0.0,12,14,12,11
226386,0.0,0.0,0.0,0.0,12,14,12,11
226387,0.0464396127102893,0.04750711774991812,214.48235294117646,219.41264799132065,12,13,12,12
226387,0.0464396127102893,0.04750711774991812,214.48235294117646,219.41264799132065,12,13,12,12
226388,0.1596654057065775,0.19198456758431764,341.6313725490195,410.7837326552354,12,14,12,12
226388,0.1596654057065775,0.19198456758431764,341.6313725490195,410.7837326552354,12,14,12,12
226389,0.0702894270525694,0.10858858990655167,0.9333333333333333,1.4418861389160156,12,13,12,11
226389,0.0702894270525694,0.10858858990655167,0.9333333333333333,1.4418861389160156,12,13,12,11
226390,0.2514923028589382,0.5050171876567885,62.78431372549021,126.07605555384767,12,14,12,12
226390,0.2514923028589382,0.5050171876567885,62.78431372549021,126.07605555384767,12,14,12,12
226391,0.04659087033917386,0.08327329727482692,133.9450980392157,239.40419842612513,12,13,12,11
226391,0.04659087033917386,0.08327329727482692,133.9450980392157,239.40419842612513,12,13,12,11
226392,0.0,0.0,0.0,0.0,,,,
226392,0.0,0.0,0.0,0.0,,,,
226393,0.010180797171423065,0.002423181482769702,26.87450980392157,6.3965339274383055,12,13,12,12
226393,0.010180797171423065,0.002423181482769702,26.87450980392157,6.3965339274383055,12,13,12,12
226394,0.051954374945347465,0.012939103953940127,274.9372549019607,68.47241884306366,12,13,12,12
226394,0.051954374945347465,0.012939103953940127,274.9372549019607,68.47241884306366,12,13,12,12
226395,0.07133516004483746,0.016140230364068878,143.74901960784314,32.52452632925089,12,13,12,12
226395,0.07133516004483746,0.016140230364068878,143.74901960784314,32.52452632925089,12,13,12,12
226396,0.07659933386256171,0.015774437036348943,139.25098039215683,28.67656560025963,12,13,12,12
226396,0.07659933386256171,0.015774437036348943,139.25098039215683,28.67656560025963,12,13,12,12
226397,0.017807775929699805,0.0035196590646600343,233.7372549019608,46.19754040100996,12,13,12,12
226397,0.017807775929699805,0.0035196590646600343,233.7372549019608,46.19754040100996,12,13,12,12
226398,0.035091592001175086,0.007309243743095022,163.95686274509802,34.15064990830188,12,13,12,12
226398,0.035091592001175086,0.007309243743095022,163.95686274509802,34.15064990830188,12,13,12,12
226399,0.027044045877316052,0.005807276730263973,141.64313725490194,30.415600487940452,12,13,12,12
226399,0.027044045877316052,0.005807276730263973,141.64313725490194,30.415600487940452,12,13,12,12
226400,4.7091325777791733E-4,8.90786766133922E-5,1.0,0.1891615390777588,12,13,12,12
226400,4.7091325777791733E-4,8.90786766133922E-5,1.0,0.1891615390777588,12,13,12,12
226401,0.016330833227585315,0.0029335494189595603,57.53333333333333,10.334860090648426,12,13,12,12
226401,0.016330833227585315,0.0029335494189595603,57.53333333333333,10.334860090648426,12,13,12,12
226402,0.018086195447670317,0.003525987607225775,153.80784313725488,29.985551707943277,12,12,12,12
226402,0.018086195447670317,0.003525987607225775,153.80784313725488,29.985551707943277,12,12,12,12
226403,0.011342527637410166,0.0025531359853703133,19.180392156862744,4.3173930004531265,12,13,12,12
226403,0.011342527637410166,0.0025531359853703133,19.180392156862744,4.3173930004531265,12,13,12,12
226404,0.0302548222788439,0.02349059580354386,493.1215686274509,382.87183920221,12,13,12,12
226404,0.0302548222788439,0.02349059580354386,493.1215686274509,382.87183920221,12,13,12,12
226405,0.0034543635936312915,8.343076323070098E-4,2.4784313725490197,0.5985977313097786,12,13,12,12
226405,0.0034543635936312915,8.343076323070098E-4,2.4784313725490197,0.5985977313097786,12,13,12,12
226406,0.029551759709953326,0.030393155597248374,92.5686274509804,95.2042357258937,12,13,12,12
226406,0.029551759709953326,0.030393155597248374,92.5686274509804,95.2042357258937,12,13,12,12
226407,0.1193400985104742,0.16924374568197287,110.40784313725491,156.57634909339976,12,14,12,12
226407,0.1193400985104742,0.16924374568197287,110.40784313725491,156.57634909339976,12,14,12,12
226408,0.035361363353650976,0.034490051485105984,111.47843137254903,108.73157799559482,12,13,12,12
226408,0.035361363353650976,0.034490051485105984,111.47843137254903,108.73157799559482,12,13,12,12
226409,0.0514523539475961,0.05161352985015566,104.9607843137255,105.28957683432337,12,13,12,12
226409,0.0514523539475961,0.05161352985015566,104.9607843137255,105.28957683432337,12,13,12,12
226410,0.058348110588995555,0.1139594220115505,359.75294117647053,702.6317875519688,12,13,13,12
226410,0.058348110588995555,0.1139594220115505,359.75294117647053,702.6317875519688,12,13,13,12
226411,0.045352532452376255,0.01583646933373265,9.905882352941177,3.458995421493755,,,,
226411,0.045352532452376255,0.01583646933373265,9.905882352941177,3.458995421493755,,,,
226412,0.016451212048148076,0.009910929097072333,13.913725490196079,8.382236300029007,12,13,12,12
226412,0.016451212048148076,0.009910929097072333,13.913725490196079,8.382236300029007,12,13,12,12
226413,0.026392238895173847,0.01821997800689692,96.9764705882353,66.94805879569522,12,13,12,12
226413,0.026392238895173847,0.01821997800689692,96.9764705882353,66.94805879569522,12,13,12,12
226414,0.031747663431312904,0.05596108008102486,213.16078431372546,375.7349811560968,12,14,12,12
226414,0.031747663431312904,0.05596108008102486,213.16078431372546,375.7349811560968,12,14,12,12
226415,0.0010825061415246971,5.669536952758709E-4,1.0627450980392157,0.5566040111523048,12,13,12,12
226416,0.07324826169734999,0.12219939890244484,68.94901960784314,115.0270130068648,12,14,12,11
226417,0.13051580298756113,0.25015161511612416,119.20392156862746,228.4708274860008,12,13,13,12
226418,0.1113511179664628,0.12413050575141275,1395.6901960784307,1555.8687966086118,12,14,12,11
226418,0.1113511179664628,0.12413050575141275,1395.6901960784307,1555.8687966086118,12,14,12,11
226419,0.06901547390492709,0.10734392071270754,367.09411764705874,570.9635771405465,12,12,12,11
226419,0.06901547390492709,0.10734392071270754,367.09411764705874,570.9635771405465,12,12,12,11
226420,0.15033246351037727,0.516383768020754,1825.9098039215683,6271.900044729664,12,14,12,11
226420,0.15033246351037727,0.516383768020754,1825.9098039215683,6271.900044729664,12,14,12,11
226420,0.08369526207108192,0.0582755970907895,631.0196078431371,439.3682929366242,12,14,12,11
226420,0.08369526207108192,0.0582755970907895,631.0196078431371,439.3682929366242,12,14,12,11
226420,0.10358858563838015,0.22793336240325549,781.513725490196,1719.6204593151222,12,14,12,11
226420,0.10358858563838015,0.22793336240325549,781.513725490196,1719.6204593151222,12,14,12,11
226421,0.07101891224980975,0.12712044834535585,256.54509803921565,459.20342695245563,12,14,12,12
226422,0.05319388372322021,0.08374525597723693,237.27058823529413,373.54456484177535,12,13,13,12
226422,0.05319388372322021,0.08374525597723693,237.27058823529413,373.54456484177535,12,13,13,12
226425,0.09808888382666013,0.06282912210694909,239.78039215686277,153.58714412836468,12,15,12,11
226425,0.09808888382666013,0.06282912210694909,239.78039215686277,153.58714412836468,12,15,12,11
226426,0.05956867764531538,0.14674145368442276,474.156862745098,1168.0378021473978,12,13,12,11
226427,0.0,0.0,0.0,0.0,,,,
226428,0.09446964891475221,0.3025531534092903,429.8509803921567,1376.661934364543,12,14,12,12
226429,0.11072148305002749,0.20412676374308555,314.1372549019608,579.1452521034315,12,14,12,11
226430,0.07442802151916894,0.12074660136086486,238.0117647058823,386.132952153449,12,14,12,12
226431,0.08087573272144995,0.1518269368710059,166.97254901960784,313.4553444666021,12,14,13,12
226432,0.104842568922239,0.1733845968748002,231.11372549019606,382.20696553202237,12,12,13,11
226433,0.06131685820986941,0.17538772197566987,229.6705882352941,656.938441586962,12,14,13,12
226434,0.05067302366027091,0.11216621603367992,385.28627450980395,852.8424076529111,12,12,13,12
226435,0.046968606175918595,0.06089059428885128,28.654901960784315,37.148515822373184,12,13,12,12
226436,0.0,0.0,0.0,0.0,,,,
226437,0.0,0.0,0.0,0.0,,,,
226438,0.0643579342495611,0.10280640008569801,83.37254901960785,133.18065178160572,12,13,12,12
226439,0.060099508891043,0.1073091815195876,58.59607843137256,104.62476870031918,12,14,12,12
226440,0.0898364718369852,0.16754958875165832,232.00392156862745,432.69911265139484,12,14,12,12
226441,0.03875337798361505,0.07094409553731999,163.87450980392157,299.997819146923,12,12,12,11
226442,0.036469065688294736,0.04455355986356396,68.29411764705884,83.43361699814889,12,12,13,12
226443,0.049544004837754146,0.14179706769161154,189.88235294117646,543.4514416348702,12,12,12,12
226444,0.07168483043389973,0.1991793485741025,141.20000000000002,392.3302021980286,12,14,13,11
226445,0.10191003369980814,0.1624858913570945,141.00392156862745,224.8173908803977,12,12,12,12
226446,0.04737112268094157,0.0774766648786897,190.0,310.7497879266739,12,12,12,12
226447,0.036358872491073294,0.05073821726896209,117.0,163.27160370349884,12,13,12,12
226448,0.0,0.0,0.0,0.0,,,,
226449,0.04322956878446835,0.048055001079619075,138.1137254901961,153.5304518218134,12,13,12,12
226450,0.07510440382009255,0.11212833805183028,239.71764705882353,357.890349955886,12,13,12,12
226451,0.05565718044515399,0.09024641496934468,59.062745098039215,95.76843384293949,12,13,12,12
226453,0.15548581513997597,0.22759971566343679,107.44313725490197,157.27497371505294,12,14,12,11
226454,0.11593350563022355,0.18807855857364816,168.52549019607847,273.39836837240296,12,12,12,11
226455,0.0,0.0,0.0,0.0,12,13,12,12
226456,0.04850136561252001,0.06922619141610167,96.72941176470589,138.06227288292902,12,13,12,12
226457,0.04122229136713804,0.05106000797587048,45.2,55.986998392553886,12,13,12,12
226458,0.05761443376901814,0.07362010276768204,701.1764705882352,895.9679102278224,12,14,13,12
226459,0.0526188927844377,0.07720383382276988,583.8509803921569,856.6416296921525,12,14,12,12
226460,0.07612310474819611,0.15410691036067212,334.7294117647058,677.6407192604215,12,14,12,11
226461,0.0986434334516095,0.19554981670482802,348.3215686274509,690.5094086455364,12,14,12,11
226462,0.055255700069671974,0.0701007370108581,543.0274509803921,688.9176045702952,12,14,12,12
226463,0.05584774254173831,0.0803264910453415,194.84313725490193,280.2452669999179,12,14,13,11
226464,0.05244721115428616,0.06694021233439804,187.53333333333336,239.35536088242253,12,14,12,12
226465,0.06786655052630451,0.07882592839134454,887.6,1030.9334053016178,12,14,13,12
226466,0.06430648330446034,0.06797017774584553,511.9686274509803,541.1367069069076,12,14,12,12
226467,0.04941188697470263,0.05997187384588413,63.3921568627451,76.9399160193462,12,12,12,12
226468,0.07219720778848443,0.09687881741546135,103.69019607843138,139.13811740594758,12,13,12,12
226469,0.0770344611018714,0.09229209264287697,51.94901960784314,62.23816798060548,12,11,12,11
226470,0.08116188949021179,0.10904149487221369,19.05490196078431,25.600377313763484,12,14,12,12
226471,0.01464520056822026,0.018453013562389257,6.792156862745098,8.558145866440793,12,13,12,12
226472,0.027833757476406016,0.025951886778961215,54.0,50.34900110960007,12,14,12,11
226473,0.09149227782078448,0.11684974411352822,113.09019607843138,144.4336154729712,12,14,12,12
226474,0.04244291514296411,0.054517086675211095,34.682352941176475,44.54879772102131,12,15,12,12
226475,9.445611220752911E-4,9.087837896209868E-4,0.7019607843137254,0.6753724738663318,12,13,12,12
226476,0.03194281079749808,0.040642791197529456,59.0,75.06930732727051,12,13,12,12
226477,0.07510995952423768,0.11322440334404174,132.66274509803918,199.98226939346276,12,14,12,12
