376,130304.3343,0.010388239,36779.88627,0.002932199,11,11,11,11,11,11,12,Mayurbhanj,7,721,21,Odisha,,0.010388239,0.012771198,0.008528269
383,104485.2218,0.019564428,27279.62745,0.005107998,11,11,11,11,11,11,12,Dhenkanal,14,1421,21,Odisha,,0.019564428,0.013171834,0.032998684
384,185972.2477,0.024456283,28024.01569,0.003685299,11,11,11,11,11,11,12,Anugul,15,1521,21,Odisha,,0.024456283,0.013176014,0.021384093
390,1250.846896,0.000130708,427,4.46E-05,11,11,13,11,11,11,12,Kandhamal,21,2121,21,Odisha,,0.000130708,0.013250917,0.023300177
395,39344.60251,0.004194529,7263.917647,0.000774406,11,12,13,11,11,12,12,Kalahandi,26,2621,21,Odisha,,0.004194529,0.013319599,0.033961475
396,122847.5211,0.014090294,19393,0.002224327,11,12,13,11,11,12,12,Rayagada,27,2721,21,Odisha,,0.014090294,0.013442128,0.087158793
4,10059.32124,0.000502953,3113,0.000155646,11,13,13,14,11,13,14,Kargil,4,401,1,Jammu & Kashmir,,0.000502953,0.013673583,0.011966305
400,45815.17511,0.00567136,7543.67451,0.000933815,11,11,13,11,11,11,13,Koriya,1,122,22,Chhattisgarh,,0.00567136,0.014114746,0.003673961
431,68008.04628,0.01217186,8758.027451,0.001567483,11,11,13,11,11,11,13,Umaria,14,1423,23,Madhya Pradesh,,0.01217186,0.014216848,0.023016332
450,41120.13973,0.006660983,9996.454902,0.001619309,11,12,13,11,11,12,13,Katni,33,3323,23,Madhya Pradesh,,0.006660983,0.014455476,0.023213317
460,74564.56464,0.010764776,11536.06275,0.001665444,11,11,15,11,11,11,12,Shahdol,43,4323,23,Madhya Pradesh,,0.010764776,0.014654853,0.049672465
5,33847.67729,0.010543369,21856.06667,0.006808047,11,13,13,11,11,13,14,Punch,5,501,1,Jammu & Kashmir,,0.010543369,0.014757807,0.026658653
57,28958.82543,0.0028561,8935.07451,0.000881233,11,13,15,12,11,13,14,Chamoli,2,205,5,Uttarakhand,,0.0028561,0.015243293,0.044839197
59,103764.1173,0.020736946,33768.77647,0.006748588,11,13,15,12,11,13,14,Tehri Garhwal,4,405,5,Uttarakhand,,0.020736946,0.015557241,0.022772531
6,87932.13008,0.03418928,40304.1098,0.015670819,11,11,13,11,11,11,14,Rajouri,6,601,1,Jammu & Kashmir,,0.03418928,0.015600007,0.038941728
61,37493.16217,0.005339135,8378.490196,0.001193121,11,13,15,12,11,13,14,Garhwal,6,605,5,Uttarakhand,,0.005339135,0.015615928,0.111173983
65,117.4487312,5.57E-05,80,3.79E-05,11,13,12,12,11,13,14,Champawat,10,1005,5,Uttarakhand,,5.57E-05,0.015648703,0.087075219
8,21712.70648,0.009095245,6659.407843,0.002789562,11,13,14,14,11,13,14,Baramula,8,801,1,Jammu & Kashmir,,0.009095245,0.015656837,0.164270345
87,85031.10933,0.0458937,22901.37647,0.012360522,11,13,12,11,12,13,13,Mewat,19,1906,6,Haryana,,0.0458937,0.015873084,0.032082697
89,429628.763,0.256888739,64965.19216,0.03884476,11,13,14,12,12,13,14,Palwal,21,2106,6,Haryana,,0.256888739,0.016253306,0.032006388
